"admUnitFiveId","name","admUnitFourId"
40416144938,"Sundra","40416144"
40416150060,"Baliadanga","40416150"
40416150121,"Bharatpur","40416150"
40416150316,"Ghugudaha","40416150"
40416150328,"Gopalpur","40416150"
40416150527,"Khanpur","40416150"
40416150621,"Machna","40416150"
40416150804,"Phedaipur","40416150"
40416150978,"Tentulia","40416150"
40416155105,"Basantapur","40416155"
40416155190,"Chandpur","40416155"
40416155235,"Dighirpar","40416155"
40416155284,"Galdaha","40416155"
40416155296,"Garibpur","40416155"
40416155402,"Helanchi","40416155"
40416155422,"Jalalpur","40416155"
40416155450,"Jogipol","40416155"
40416155462,"Kadambaria","40416155"
40416155511,"Kashipur","40416155"
40416155532,"Kharinchi","40416155"
40416155544,"Kheda Para","40416155"
40416155572,"Krishnabati","40416155"
40416155653,"Majhiali","40416155"
40416155661,"Mamudkati","40416155"
40416155816,"Raghunathpur","40416155"
40416161008,"Alipur","40416161"
40416161016,"Amrajhuta","40416161"
40416161024,"Arsingari","40416161"
40416161048,"Bajekultia","40416161"
40416161203,"Dahakula","40416161"
40416161207,"Danga Mahishdia","40416161"
40416161276,"Gabardanga","40416161"
40416161381,"Hatgachha","40416161"
40416161584,"Kultia","40416161"
40416161601,"Lakhaidanga","40416161"
40416161649,"Mahishdia","40416161"
40416161747,"Padmanathpur","40416161"
40416161783,"Pariali","40416161"
40416161808,"Poradanga","40416161"
40416161889,"Satgati","40416161"
40416161930,"Sujatpur","40416161"
40416167056,"Bakaspol","40416167"
40416167215,"Debidaspur","40416167"
40416167272,"Faytabad","40416167"
40416167426,"Jaljhara","40416167"
40416167791,"Patan","40416167"
40416167913,"Solakur","40416167"
40416167917,"Sonadanga","40416167"
40416172117,"Bhabanipur","40416172"
40416172495,"Kapalia","40416172"
40416172519,"Khakundi","40416172"
40416172674,"Manoharpur","40416172"
40416172828,"Rajipur","40416172"
40416178125,"Bharatpur","40416178"
40416178170,"Chakla","40416178"
40416178341,"Hakimpur","40416178"
40416178393,"Hazrakati","40416178"
40416178491,"Kanthaltala","40416178"
40416178552,"Kismat Chakla","40416178"
40416178609,"Lakshmikantapur","40416178"
40416178678,"Maswimnagar","40416178"
40416178743,"Noali","40416178"
40416178787,"Parkhajura","40416178"
40416178840,"Rampur","40416178"
40416178877,"Samserbagh","40416178"
40416183069,"Balidaha","40416183"
40416183739,"Nehalpur","40416183"
40416183755,"Panchakari","40416183"
40416189036,"Baghdob","40416189"
40416189109,"Basudebpur","40416189"
40416189268,"Erenda","40416189"
40416189292,"Gangulia","40416189"
40416189430,"Jalkar Rohita","40416189"
40416189507,"Kashimpur","40416189"
40416189556,"Kodla Para","40416189"
40416189706,"Muragachha","40416189"
40416189722,"Naoa Para","40416189"
40416189751,"Palashi","40416189"
40416189800,"Pati","40416189"
40416189824,"Rajbari","40416189"
40416189856,"Rohita Basudebpur","40416189"
40416189881,"Sharanpur","40416189"
40416189885,"Sharashkati","40416189"
40416189893,"Selamatpur","40416189"
40416194004,"Agarhati","40416194"
40416194012,"Aminpur","40416194"
40416194073,"Bangalipur","40416194"
40416194198,"Chinadula","40416194"
40416194227,"Dhaligati","40416194"
40416194259,"Durgapur","40416194"
40416194312,"Ghughurail","40416194"
40416194349,"Halsa","40416194"
40416194353,"Hasadanga","40416194"
40416194438,"Jamla","40416194"
40416194617,"Lauri","40416194"
40416194702,"Mujgunni","40416194"
40416194714,"Nagarghop","40416194"
40416194779,"Pardia","40416194"
40416194832,"Ramnagar","40416194"
40416194869,"Sayed Mamudpur","40416194"
40416194934,"Sundalpur","40416194"
40416194946,"Shyamkur","40416194"
40416194966,"Teghari","40416194"
40419001818,"Sadipur","40419001"
40419002141,"Durgapur","40419002"
40419002681,"Namajgram","40419002"
40419003125,"Benapole","40419003"
40419004447,"Kagmari","40419004"
40419004449,"Kagoj Pukuria","40419004"
40419005287,"Dighirpar","40419005"
40419006147,"Bhabarber","40419006"
40419007229,"Gazipur","40419007"
40419008221,"Chhota Achra","40419008"
40419009073,"Bara Achra","40419009"
40419013022,"Bagachra","40419013"
40419013029,"Bagadanga","40419013"
40419013103,"Basatpur","40419013"
40419013596,"Mahishakur","40419013"
40419013700,"Pipragachhi","40419013"
40419013854,"Samta","40419013"
40419013980,"Tengra","40419013"
40419017044,"Bahadurpur","40419017"
40419017162,"Bijoyrampur Chak","40419017"
40419017169,"Boalia Manik","40419017"
40419017184,"Bujtala","40419017"
40419017272,"Dhanyakhola","40419017"
40419017302,"Dubpara","40419017"
40419017339,"Ghiba","40419017"
40419017648,"Nata Dighi","40419017"
40419017737,"Raghunathpur","40419017"
40419017803,"Roypur","40419017"
40419017862,"Sankharipota","40419017"
40419017869,"Sarbangahuda","40419017"
40419025073,"Bara Achra Part","40419025"
40419025331,"Gayra","40419025"
40419025449,"Kakojpukuria (Part)","40419025"
40419025545,"Kharidanga","40419025"
40419025626,"Narayanpur","40419025"
40419025707,"Porabari","40419025"
40419025818,"Sadipur Part","40419025"
40419034117,"Belta","40419034"
40419034198,"Chandrapur","40419034"
40419034243,"Dari Durgapur (Part)","40419034"
40419034294,"Dihi","40419034"
40419034361,"Gokarna","40419034"
40419034375,"Gopinathpur","40419034"
40419034427,"Jalkar Sabdal Chak","40419034"
40419034486,"Kashipur","40419034"
40419034530,"Khalishakhali","40419034"
40419034552,"Krishnapur","40419034"
40419034619,"Naihati","40419034"
40419034641,"Narikelbaria","40419034"
40419034663,"Pakshia","40419034"
40419034670,"Panditpur","40419034"
40419034692,"Phulsar","40419034"
40419034729,"Raghunathpur","40419034"
40419034744,"Rajnagar Chak","40419034"
40419034825,"Salkona","40419034"
40419034972,"Tebaria","40419034"
40419034987,"Tengrali","40419034"
40419043007,"Amlai","40419043"
40419043154,"Bhulat","40419043"
40419043353,"Goga","40419043"
40419043368,"Gopalpur","40419043"
40419043397,"Harishchandrapur","40419043"
40419043405,"Ichhapur","40419043"
40419043456,"Kalini","40419043"
40419043891,"Setai","40419043"
40419051036,"Baguri","40419051"
40419051058,"Baikala","40419051"
40419051140,"Bhabanipur","40419051"
40419051235,"Dadkhali","40419051"
40419051265,"Dhantara","40419051"
40419051280,"Digha","40419051"
40419051508,"Kayba","40419051"
40419051589,"Mahisha","40419051"
40419051722,"Raghabpur","40419051"
40419051795,"Rari Pukuria","40419051"
40419051810,"Rudrapur","40419051"
40419060051,"Bahilapota","40419060"
40419060110,"Bade Pukuria","40419060"
40419060309,"Durgapur","40419060"
40419060390,"Harinapota","40419060"
40419060538,"Khamar Para","40419060"
40419060567,"Lakshmanpur","40419060"
40419060582,"Madartala","40419060"
40419060611,"Muktadaha","40419060"
40419060685,"Paraikhupi","40419060"
40419060766,"Rajnagar","40419060"
40419060781,"Ramchandrapur","40419060"
40419060832,"Salta","40419060"
40419060913,"Sikarpur","40419060"
40419060950,"Sura","40419060"
40419060958,"Surarghop","40419060"
40419069014,"Amtala","40419069"
40419069095,"Basantapur","40419069"
40419069206,"Chanduriarghop","40419069"
40419069316,"Ekjhala","40419069"
40419069324,"Ganti Para","40419069"
40419069383,"Gorpara","40419069"
40419069464,"Kanainagar","40419069"
40419069471,"Kandarpapur","40419069"
40419069515,"Keralkhali","40419069"
40419069655,"Nizampur","40419069"
40419069928,"Sonanadia","40419069"
40419069936,"Sreekona","40419069"
40419077066,"Balanda","40419077"
40419077088,"Barapota","40419077"
40419077176,"Britti Achra","40419077"
40419077250,"Daulatpur","40419077"
40419077442,"Kadamtala","40419077"
40419077714,"Putkhali","40419077"
40419077751,"Rajapur","40419077"
40419077759,"Rajganja","40419077"
40419077906,"Shibnathpur","40419077"
40419077921,"Sikri","40419077"
40419086132,"Beri","40419086"
40419086191,"Buruz Bagan","40419086"
40419086213,"Chatkapota","40419086"
40419086228,"Chhota Madartala","40419086"
40419086412,"Jadabpur (Part)","40419086"
40419086501,"Katsikra","40419086"
40419086560,"Kulpala","40419086"
40419086633,"Narayanpur","40419086"
40419086678,"Panta Para","40419086"
40419086773,"Rajnagar","40419086"
40419086847,"Samlagachhi","40419086"
40419086877,"Sarsha","40419086"
40419086899,"Shibchandrapur","40419086"
40419086943,"Subarnakhali","40419086"
40419086965,"Swarupdaha","40419086"
40419094081,"Bara Baria","40419094"
40419094257,"Dhaldaha","40419094"
40419094346,"Gilapol","40419094"
40419094420,"Jadunathpur","40419094"
40419094434,"Jirangachha","40419094"
40419094479,"Kanyadaha","40419094"
40419094493,"Kathuria","40419094"
40419094523,"Khajura","40419094"
40419094574,"Lautara","40419094"
40419094604,"Mati Pukuria","40419094"
40419094788,"Rampur","40419094"
40419094840,"Sambandha Kathi","40419094"
40419094994,"Ulashi","40419094"
50100601097,"Boshipur","50100601"
50100601429,"Paschim Loco Colony","50100601"
50100601700,"Sarder Para","50100601"
50100602319,"Dogachhi","50100602"
50100602482,"Purba Loco Colony","50100602"
50100602746,"Parbatipur","50100602"
50100602750,"Powta","50100602"
50100603390,"Loco Civil Colony","50100603"
50100603423,"Natun Bazar","50100603"
50100604385,"Kalsa","50100604"
50100604957,"Tiar Para","50100604"
50100605152,"Basundhara","50100605"
50100605476,"Methar Patti","50100605"
50100605705,"Puratan Driver Para","50100605"
50100605861,"Santahar","50100605"
50100605987,"Yard Colony","50100605"
50100606373,"Haludghar","50100606"
50100606405,"Kunchkuri Para","50100606"
50100606780,"Post Office Para","50100606"
50100606884,"Shantahar Bazar","50100606"
50100607094,"Cha Bagan Colony","50100607"
50100607120,"Cha Bagan Populated","50100607"
50100607141,"Cha Bagan (Ghoraghat)","50100607"
50100607220,"Cha Bagan Civil Colony","50100607"
50100607230,"Cha Bagan New Colony","50100607"
50100607317,"Hospital Colony","50100607"
50100607800,"Station Colony","50100607"
50100607895,"Sweeper Colony","50100607"
50100608465,"Malson","50100608"
50100608700,"Patharkuta","50100608"
50100608800,"Saheb Para","50100608"
50100609040,"Amjhupi","50100609"
50100609395,"Kuli Para","50100609"
50100609435,"Kazipur","50100609"
50100609790,"Tarapur","50100609"
50100613008,"Adam Dighi","50100613"
50100613106,"Bhebra","50100613"
50100613213,"Daharpur","50100613"
50100613230,"Dakshin Ganipur","50100613"
50100613239,"Dalamba","50100613"
50100613310,"Dighra","50100613"
50100613364,"Gorgaon","50100613"
50100613417,"Jinari","50100613"
50100613426,"Jor Pukuria","50100613"
50100613435,"Kadma","50100613"
50100613479,"Karajbaria","50100613"
50100613488,"Kashimala","50100613"
50100613541,"Kesarta","50100613"
50100613595,"Kusumbi","50100613"
50100613648,"Mandabpur","50100613"
50100613685,"Muradpur","50100613"
50100613719,"Paik Para","50100613"
50100613737,"Palla","50100613"
50100613808,"Rampura","50100613"
50100613870,"Shialson","50100613"
50100613879,"Shibpur","50100613"
50100613906,"Sudin","50100613"
50100613915,"Talson","50100613"
50100613950,"Tentulia","50100613"
50100613986,"Ujalta","50100613"
50100627017,"Arail","50100627"
50100627035,"Bantair","50100627"
50100627071,"Baria","50100627"
50100627079,"Baria Barta","50100627"
50100627115,"Bihigram","50100627"
50100627337,"Garohali","50100627"
50100627355,"Gobindapur (Para)","50100627"
50100627408,"Jhakhar","50100627"
50100627524,"Kayakunchi","50100627"
50100627666,"Mitail","50100627"
50100627728,"Palankuri (Baslipukur)","50100627"
50100627897,"Singahar","50100627"
50100640044,"Bara Akhira","50100640"
50100640062,"Bara Dighi","50100640"
50100640168,"Chhatiangram","50100640"
50100640195,"Chhota Akhira","50100640"
50100640266,"Darikuri","50100640"
50100640390,"Indail","50100640"
50100640444,"Kaikuri","50100640"
50100640461,"Kamarkuri","50100640"
50100640568,"Kumarpur","50100640"
50100640604,"Lakshmikul","50100640"
50100640755,"Paschim Singra","50100640"
50100640817,"Sagarpur","50100640"
50100640826,"Salgaon","50100640"
50100640968,"Tikari","50100640"
50100654088,"Basikora","50100654"
50100654159,"Chechua","50100654"
50100654186,"Chhatua","50100654"
50100654382,"Hatsara","50100654"
50100654399,"Joydebpur","50100654"
50100654470,"Karai","50100654"
50100654515,"Kathla","50100654"
50100654577,"Kundagram","50100654"
50100654586,"Kusabari","50100654"
50100654630,"Madanghosh","50100654"
50100654710,"Nimakuri","50100654"
50100654790,"Purba Singra","50100654"
50100654932,"Tarta","50100654"
50100654977,"Tilach","50100654"
50100667053,"Bara Baria","50100667"
50100667133,"Binahali","50100667"
50100667142,"Binsara","50100667"
50100667151,"Chatkhair","50100667"
50100667204,"Chhota Chatkhair","50100667"
50100667222,"Dakshin Bishnupur","50100667"
50100667275,"Dattabaria","50100667"
50100667284,"Delunja","50100667"
50100667302,"Dhamail","50100667"
50100667328,"Dumurgaon","50100667"
50100667346,"Ghoradaha","50100667"
50100667550,"Khariakandi","50100667"
50100667559,"Konchkuri","50100667"
50100667612,"Lakshmipur","50100667"
50100667621,"Latifpur","50100667"
50100667657,"Mangalpur","50100667"
50100667692,"Murail","50100667"
50100667701,"Nasratpur","50100667"
50100667781,"Purba Dalamba","50100667"
50100667799,"Pusinda","50100667"
50100667835,"Sanail","50100667"
50100667852,"Sankoa","50100667"
50100667888,"Sihari","50100667"
50100681026,"Bamanigaon","50100681"
50100681177,"Chhatni","50100681"
50100681248,"Damdama","50100681"
50100681257,"Dariapur","50100681"
50100681293,"Dhekra","50100681"
50100681497,"Kashimila","50100681"
50100681506,"Kashipur","50100681"
50100681533,"Kayet Para","50100681"
50100681764,"Prannathpur","50100681"
50100681772,"Prasadkhali","50100681"
50100681843,"Sandira","50100681"
50100681994,"Uthrail","50100681"
50102001072,"Atpara","50102001"
50102001087,"Armd Police Bat./Tennari","50102001"
50102001605,"Namajghar(Part-2)","50102001"
50102001658,"Nishindara(Purba Kha Para)","50102001"
50102001678,"Nishindara(Shah Para Part)","50102001"
50102001848,"Sultanganj Para","50102001"
50102001913,"Upashahar","50102001"
50102002109,"Brindaban Para","50102002"
50102002702,"Phulbari","50102002"
50102003175,"Dattabari","50102003"
50102003409,"Katner Para","50102003"
50102003468,"Kazikhana","50102003"
50102003819,"Shibbati","50102003"
50102004107,"Chak Brindaban/Kamargari","50102004"
50102004117,"Chak Sutrapur","50102004"
50102004556,"Methar Para","50102004"
50102004721,"Nishindara (Kha Para)","50102004"
50102004763,"Nishindara (Jahurulnagar)","50102004"
50102005087,"Badurtala","50102005"
50102005117,"Chak Sutrapur","50102005"
50102005201,"Dhopa Para(Nowab Bari Road)","50102005"
50102005234,"Gala Patti","50102005"
50102005321,"Jhautala","50102005"
50102005438,"Katnar Para Dakshin","50102005"
50102005459,"Fateh Ali Bazar","50102005"
50102005605,"Namajghar","50102005"
50102005643,"New Market","50102005"
50102005804,"Raja Bazar","50102005"
50102006127,"Chalo Para","50102006"
50102006497,"Malatinagar (Part-1)","50102006"
50102006614,"Natai Para(Part)","50102006"
50102007321,"Jaleshshari Tala","50102007"
50102007497,"Malatinagar (P-2)","50102007"
50102007892,"Sutrapur Ghora Patti","50102007"
50102007893,"Sutrapur Pti More","50102007"
50102007894,"Sutapur Purba","50102007"
50102007965,"Thanthania Sha Para","50102007"
50102007966,"Thanthania Shahid Nagar","50102007"
50102008515,"Malgram (Part)","50102008"
50102008760,"Suyejgari","50102008"
50102008892,"Chak Brindaban Colege  Para","50102008"
50102008895,"Sutrapur Krishi Farm","50102008"
50102008896,"Sutrapur Kasai Para","50102008"
50102008897,"Sutrapur Uttar","50102008"
50102009515,"Malgram Khandar","50102009"
50102009892,"Sutrapur (Part)","50102009"
50102009965,"Thanthania Hindu Para","50102009"
50102010731,"Rahman Nagar","50102010"
50102010732,"Kanchgari","50102010"
50102010966,"Thanthania Hazi Para","50102010"
50102010967,"Thanthania (Part)","50102010"
50102011113,"Chak Lokman(Part)","50102011"
50102011227,"Govt. Quarter","50102011"
50102011497,"Maltinagar Dakshin Para","50102011"
50102011499,"Maltinagar Paiker Para","50102011"
50102011503,"Maltinagar (Part)","50102011"
50102012111,"Chak Farid","50102012"
50102012112,"Chak Farid Jamil Madrasha","50102012"
50102012506,"Latifpur (Part-1)","50102012"
50102012965,"Thanthania PurbaPaschimNatun","50102012"
50102014095,"Afuil","50102014"
50102014098,"Belail","50102014"
50102014515,"Malgram (Part)","50102014"
50102014805,"Puran Bograrail Line Souti","50102014"
50102014942,"Silimpur","50102014"
50102015276,"Chhay Pukuria(Ghodarpara","50102015"
50102015601,"Bara Kumira","50102015"
50102015603,"Chhota Kumira","50102015"
50102015733,"Nishindara (DhamakparaTrmnl)","50102015"
50102015756,"Palsa","50102015"
50102015805,"Puran Bogra (Part)Uttar","50102015"
50102016733,"Nishindara Karbala Para","50102016"
50102016735,"Nishindara Maidha Para","50102016"
50102016737,"Nishindara Mandal Para","50102016"
50102016739,"Nishindara Ostad Para","50102016"
50102016741,"Nishindara Paik Para","50102016"
50102016743,"Nishindara Sailal Para","50102016"
50102016753,"Nishindara Uttar Para","50102016"
50102017087,"Barpur","50102017"
50102017097,"Dharmapur","50102017"
50102017117,"Matidali","50102017"
50102017187,"Noada Para","50102017"
50102017733,"Jhopgari","50102017"
50102017794,"Joypur Para","50102017"
50102018794,"Fulbari (UttarMaidhaDakshin)","50102018"
50102018799,"Majlishpur(Fulbari Part)","50102018"
50102019298,"Dakur Chak","50102019"
50102019408,"Gobardhanpur","50102019"
50102019427,"Hatilapur","50102019"
50102019510,"Kalibala","50102019"
50102019544,"Karnapur (Part)","50102019"
50102019567,"Khamarkandi(Part)","50102019"
50102019612,"Kursa","50102019"
50102019662,"Manik Chak","50102019"
50102019692,"Nagar","50102019"
50102019820,"Rajapur","50102019"
50102019915,"Shakharia","50102019"
50102020011,"Akashtara","50102020"
50102020174,"Buzrag Baria","50102020"
50102020351,"Dhaua Para","50102020"
50102020442,"Ichhadaha","50102020"
50102020715,"Narali","50102020"
50102020726,"Natai Para (Purba)","50102020"
50102020771,"Par Bogra","50102020"
50102020851,"Sabgram Part-1","50102020"
50102021124,"Bhatkandi","50102021"
50102021514,"Kalsimati","50102021"
50102021809,"Rabibaria","50102021"
50102021926,"Sekh Para","50102021"
50102021964,"Shyambaria","50102021"
50102023037,"Bagulahar","50102023"
50102023068,"Ban Dighi","50102023"
50102023363,"Dhawapiksan","50102023"
50102023374,"Dogaria","50102023"
50102023385,"Erulia","50102023"
50102023533,"Kahola","50102023"
50102023590,"Krishnapur","50102023"
50102023938,"Shikarpur","50102023"
50102025238,"Chandai","50102025"
50102025382,"Durgapur","50102025"
50102025390,"Fapore","50102025"
50102025491,"Kahitkol","50102025"
50102025495,"Kaichar","50102025"
50102025529,"Kanar","50102025"
50102025786,"Patitapara","50102025"
50102025866,"Sahar Dighi","50102025"
50102034034,"Bagho Para","50102034"
50102034245,"Chandmua Haripur","50102034"
50102034349,"Dhawakola","50102034"
50102034416,"Gokul","50102034"
50102034745,"Palashbari","50102034"
50102034783,"Par Dakshinbhag","50102034"
50102034832,"Ramsahar","50102034"
50102034889,"Saralpur","50102034"
50102047015,"Amadbala","50102047"
50102047090,"Bathuabari","50102047"
50102047128,"Bidu Para","50102047"
50102047166,"Bujrug Majhira","50102047"
50102047249,"Chand Para","50102047"
50102047329,"Dekra","50102047"
50102047355,"Dhawakandi","50102047"
50102047366,"Dighalkandi","50102047"
50102047370,"Dobaria","50102047"
50102047419,"Gauridaspur","50102047"
50102047469,"Jogaipur","50102047"
50102047480,"Jaso Para","50102047"
50102047522,"Kamalpur","50102047"
50102047552,"Kazi Nurail","50102047"
50102047586,"Koali Para","50102047"
50102047620,"Lahiri Para","50102047"
50102047635,"Madhu Majhira","50102047"
50102047711,"Nandi Para","50102047"
50102047802,"Pirgachha","50102047"
50102047839,"Roy Majhira","50102047"
50102047843,"Rokangari","50102047"
50102047900,"Sat Shimulia","50102047"
50102060056,"Baman Para","50102060"
50102060283,"Chingaspur","50102060"
50102060344,"Dhalmohini","50102060"
50102060348,"Dharmapur","50102060"
50102060438,"Hukmapur","50102060"
50102060684,"Mathura","50102060"
50102060699,"Namuja","50102060"
50102060752,"Palibari","50102060"
50102060892,"Bara Saralpur","50102060"
50102060979,"Tengra","50102060"
50102064087,"Barbakpur (Part)","50102064"
50102064325,"Dastika","50102064"
50102064987,"Thendgamara","50102064"
50102069018,"Antahar","50102069"
50102069030,"Asokola","50102069"
50102069314,"Darial","50102069"
50102069431,"Hazra Dighi","50102069"
50102069597,"Kukrul","50102069"
50102069817,"Razzakpur","50102069"
50102069896,"Shashi Badani","50102069"
50102069972,"Teldhap","50102069"
50102073544,"Karnapur (Part)","50102073"
50102073616,"Kuturbari","50102073"
50102073658,"Mandal Dharan","50102073"
50102073688,"Meghagachha","50102073"
50102077170,"Buzrag Dhama","50102077"
50102077177,"Chak Alam","50102077"
50102077192,"Chak Dhanai","50102077"
50102077204,"Chak Jhapu","50102077"
50102077219,"Chak Sartaj","50102077"
50102077223,"Chak Mithan","50102077"
50102077253,"Chand Para","50102077"
50102077593,"Khidra Dhama","50102077"
50102077851,"Sabgram (Part)","50102077"
50102082064,"Banamali Para","50102082"
50102082226,"Chalitabari","50102082"
50102082488,"Kadim Para","50102082"
50102082760,"Panchbaria","50102082"
50102082994,"Ulipur","50102082"
50102086117,"Bhandar Paika","50102086"
50102086295,"Dakshinbhag","50102086"
50102086503,"Bala Kaigari Bara","50102086"
50102086643,"Mahish Bathan","50102086"
50102086737,"Nurail","50102086"
50102086907,"Sekherkola","50102086"
50102086976,"Telihara","50102086"
50102701421,"Kutibari","50102701"
50102701503,"Paschim Bharan Shahi (Part)","50102701"
50102702397,"Char Para","50102702"
50102702503,"Paschim Bharan Shahi (Part)","50102702"
50102703503,"Paschim Bharan Shahi (Part)","50102703"
50102703533,"Purba Bharan Shahi (Part)","50102703"
50102704421,"Dhunat Officerpara","50102704"
50102704503,"Paschim Bharan Shahi (Part)","50102704"
50102705433,"Dhunat Sadarpara","50102705"
50102706441,"Dhunat Sarkarpara","50102706"
50102706533,"Purba Bharan Shahi (Part)","50102706"
50102707463,"Jenjertala (Part)","50102707"
50102708393,"Chander Para","50102708"
50102708415,"Daspara","50102708"
50102708463,"Jenjertala (Part)","50102708"
50102709393,"Char Dhunat","50102709"
50102715087,"Baniajan","50102715"
50102715153,"Bhandarbari","50102715"
50102715306,"Chauber","50102715"
50102715568,"Kaiagari","50102715"
50102715820,"Ramkrishnapur","50102715"
50102715874,"Saharabari","50102715"
50102715907,"Sariakandi","50102715"
50102715940,"Shimulbari","50102715"
50102719032,"Aola Ahammad","50102719"
50102719054,"Bahalgachha","50102719"
50102719164,"Bhubanganti","50102719"
50102719174,"Bil Baisa","50102719"
50102719207,"Bil Pathia","50102719"
50102719218,"Bishnupur","50102719"
50102719299,"Bishwaharigachha","50102719"
50102719317,"Chaukibari","50102719"
50102719513,"Jalsukha","50102719"
50102719546,"Jugiganti","50102719"
50102719688,"Nageshwarganti","50102719"
50102719754,"Panchthupi","50102719"
50102719841,"Rudrabaria","50102719"
50102719885,"Sakdaha","50102719"
50102719973,"Teliganti","50102719"
50102728338,"Chikasi Mohanpur","50102728"
50102728415,"Gazaria","50102728"
50102728470,"Hatiar Para","50102728"
50102728765,"Par Lakshmipur","50102728"
50102728896,"Sanpacha","50102728"
50102738120,"Bathuabari","50102738"
50102738131,"Belkuchi","50102738"
50102738196,"Bil Kajuli","50102738"
50102738262,"Chala Para","50102738"
50102738393,"Dhunat","50102738"
50102747043,"Arazi Bilchapri","50102747"
50102747065,"Baje Apti Elangi","50102747"
50102747185,"Bil Chapri","50102747"
50102747404,"Elangi","50102747"
50102757076,"Baniaganti","50102757"
50102757240,"Chak Dakatia","50102757"
50102757251,"Chak Meherdi","50102757"
50102757295,"Char Khuksia","50102757"
50102757437,"Gopalnagar","50102757"
50102757459,"Guziabari","50102757"
50102757623,"Konaganti","50102757"
50102757656,"Mohammadpur","50102757"
50102757787,"Pipulbaria","50102757"
50102757830,"Randila Ataulla","50102757"
50102757863,"Sahajipur","50102757"
50102766098,"Barabila","50102766"
50102766273,"Char Natabari","50102766"
50102766349,"Chithulia","50102766"
50102766360,"Chunia Para","50102766"
50102766448,"Gosainbari","50102766"
50102766535,"Jorkhali","50102766"
50102766612,"Khoksabari","50102766"
50102766721,"Natabari","50102766"
50102776021,"Anarpur","50102776"
50102776502,"Ishwarghat (Kodala Para)","50102776"
50102776557,"Kadai","50102776"
50102776579,"Kantanagar","50102776"
50102776645,"Lakshmipur","50102776"
50102776918,"Sarugram","50102776"
50102785010,"Aloa","50102785"
50102785284,"Char Khaduli","50102785"
50102785328,"Chhatiani","50102785"
50102785382,"Dheruahati","50102785"
50102785426,"Gobindapur","50102785"
50102785481,"Hizali","50102785"
50102785492,"Hossainpur","50102785"
50102785524,"Jolaganti","50102785"
50102785590,"Kasihata","50102785"
50102785601,"Khaduli","50102785"
50102785634,"Kuriganti","50102785"
50102785677,"Mathurapur","50102785"
50102785743,"Nischintapur","50102785"
50102785776,"Pirhati","50102785"
50102785809,"Pratap Khaduli","50102785"
50102785852,"Sagatia","50102785"
50102785951,"Shimulkandi","50102785"
50102785962,"Shyamganti","50102785"
50102785984,"Ujalsingh","50102785"
50102785994,"Ulipur","50102785"
50102795142,"Bererbari","50102795"
50102795371,"Dhamachama","50102795"
50102795666,"Majhbari","50102795"
50102795699,"Nandiar Para","50102795"
50102795710,"Nangalu","50102795"
50102795732,"Nimgachhi","50102795"
50102795798,"Pirapat Joysing","50102795"
50102795929,"Shiali","50102795"
50103301200,"Chenga Paulpara","50103301"
50103301220,"Chakrampur","50103301"
50103301230,"Chhatiagari","50103301"
50103301260,"Dimshahar Dakshinpara","50103301"
50103301600,"Nayapara","50103301"
50103301690,"Paschimpara","50103301"
50103301720,"Talukderpara","50103301"
50103302300,"Joypur Dakshin","50103302"
50103302450,"Hospital Colony","50103302"
50103302590,"Mostarpara","50103302"
50103302620,"Paikpara","50103302"
50103302950,"Joypur Uttar","50103302"
50103303195,"Chhota Dhap","50103303"
50103303270,"Dhapshukangari","50103303"
50103303570,"Majhipara","50103303"
50103304220,"Chalk Shukangari","50103304"
50103304260,"Dhakarkola","50103304"
50103304560,"Mahaldarpara","50103304"
50103304690,"Purba Shukangari","50103304"
50103305460,"Officer's Colony","50103305"
50103305540,"Mandalpara","50103305"
50103306298,"Chowdhuripara","50103306"
50103306390,"Haripara","50103306"
50103306600,"Palpara","50103306"
50103306790,"Sardarpara","50103306"
50103307300,"Dupchachia Purbapara","50103307"
50103307320,"Dupchachia Bazar","50103307"
50103307625,"Purba Borai","50103307"
50103307700,"Shahapara","50103307"
50103307800,"Tematha","50103307"
50103308325,"Hindupara","50103308"
50103308405,"Kamarpara","50103308"
50103308420,"Kochua(Talukderpara)","50103308"
50103308605,"Paschim Borai","50103308"
50103308690,"Nitni","50103308"
50103309480,"Laluka","50103309"
50103309780,"Sonjoypur","50103309"
50103313060,"Atgaon","50103313"
50103313147,"Berunja","50103313"
50103313155,"Bhali","50103313"
50103313207,"Chamrul","50103313"
50103313276,"Daimpur","50103313"
50103313346,"Dobla Para","50103313"
50103313372,"Gharam","50103313"
50103313458,"Johali","50103313"
50103313493,"Kathahali","50103313"
50103313553,"Kolgram","50103313"
50103313605,"Mamudpur","50103313"
50103313614,"Mangait","50103313"
50103313631,"Matai","50103313"
50103313700,"Mustafapur","50103313"
50103313752,"Panch Thita","50103313"
50103313795,"Pora Para","50103313"
50103313804,"Pothatti","50103313"
50103313865,"Sarabdipur","50103313"
50103313969,"Tema","50103313"
50103313994,"Uttar Sajapur","50103313"
50103327008,"Alohali","50103327"
50103327173,"Bhatahar","50103327"
50103327285,"Dakahar","50103327"
50103327320,"Dhap","50103327"
50103327406,"Islampur","50103327"
50103327475,"Kamargaon","50103327"
50103327545,"Kholas","50103327"
50103327622,"Masinda","50103327"
50103327648,"Matihas","50103327"
50103327847,"Sajapur","50103327"
50103327960,"Tarajun","50103327"
50103327977,"Tentulia","50103327"
